"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:5B0kgjHULYJhAQkK5XsMoC","WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign)","spotify:artist:4V8LLVI7PbaPR0K2TGSxFF, spotify:artist:7wlFDEWiM5OoIAt8RSli8b, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","Tyler\, The Creator, YoungBoy Never Broke Again, Ty Dolla $ign","spotify:album:45ba6QAtNrdv6Ke4MFOKk9","CALL ME IF YOU GET LOST","spotify:artist:4V8LLVI7PbaPR0K2TGSxFF","Tyler\, The Creator","2021-06-25","https://i.scdn.co/image/ab67616d0000b273696b4e67423edd64784bfbb4","1","4","121572","https://p.scdn.co/mp3-preview/990a314a1de86e2e1f15af5d8d647b7c809ad3f2?cid=9950ac751e34487dbbe027c4fd7f8e99","true","77","spotify:user:rileybrady0","2022-02-21T21:32:35Z"
"spotify:track:5yvhdo8FXbBsIllxv2Rr94","Prom","spotify:artist:7tYKF4w9nC0nq9CsPZTHyP","SZA","spotify:album:76290XdXVF9rPzGdNRWdCh","Ctrl","spotify:artist:7tYKF4w9nC0nq9CsPZTHyP","SZA","2017-06-09","https://i.scdn.co/image/ab67616d0000b2734c79d5ec52a6d0302f3add25","1","5","196133","https://p.scdn.co/mp3-preview/7cb8a7bbf08224862d959efd450d5bb39fac627e?cid=9950ac751e34487dbbe027c4fd7f8e99","true","65","spotify:user:rileybrady0","2022-02-21T21:33:56Z"
"spotify:track:4n02GblHZte3q5AzcLHlIK","Anywhere (feat. Snoop Dogg & The Last Artful, Dodgr)","spotify:artist:3jK9MiCrA42lLAdMGUZpwa, spotify:artist:7hJcb9fa4alzcOq3EaNPoG, spotify:artist:6jpOOrGFSWdHx6leHfU54n","Anderson .Paak, Snoop Dogg, The Last Artful\, Dodgr","spotify:album:3rqqwtJE89WoWvMyPTvbZc","Oxnard","spotify:artist:3jK9MiCrA42lLAdMGUZpwa","Anderson .Paak","2018-11-16","https://i.scdn.co/image/ab67616d0000b273524aa1b58c9b19480d8ee703","1","10","226493","https://p.scdn.co/mp3-preview/4cd66b093a728485182629d0fba635d27ba57f83?cid=9950ac751e34487dbbe027c4fd7f8e99","true","51","spotify:user:rileybrady0","2022-02-21T21:34:20Z"
"spotify:track:7pamxApUs3CE8t7tKmUJ6Z","The Bird","spotify:artist:3jK9MiCrA42lLAdMGUZpwa","Anderson .Paak","spotify:album:4VFG1DOuTeDMBjBLZT7hCK","Malibu","spotify:artist:3jK9MiCrA42lLAdMGUZpwa","Anderson .Paak","2016-01-15","https://i.scdn.co/image/ab67616d0000b273f8e77075414234fd77fce32b","1","1","217773","https://p.scdn.co/mp3-preview/9109824ae443d0f2d57925c6d1649bf298fe6c7a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","54","spotify:user:rileybrady0","2022-02-21T21:34:25Z"
"spotify:track:2J6OF7CkpdQGSfm1wdclqn","Clouded","spotify:artist:3tlXnStJ1fFhdScmQeLpuG","Brent Faiyaz","spotify:album:3vi20DRHkqv4HyVg9Rt9wC","Fuck The World","spotify:artist:3tlXnStJ1fFhdScmQeLpuG","Brent Faiyaz","2020-02-07","https://i.scdn.co/image/ab67616d0000b2736a463f436bbf07f3c9e8c62a","1","2","110128","https://p.scdn.co/mp3-preview/46b94cff900ec853553a00d605093d4cae3f37d7?cid=9950ac751e34487dbbe027c4fd7f8e99","true","81","spotify:user:rileybrady0","2022-02-21T21:35:00Z"
"spotify:track:2KmYPKHvwG77NAcDpFlLBm","L.M.F.","spotify:artist:1ybINI1qPiFbwDXamRtwxD","Smino","spotify:album:5rVlqi2fHOmWB764N8PsWF","NOIR","spotify:artist:1ybINI1qPiFbwDXamRtwxD","Smino","2018-11-08","https://i.scdn.co/image/ab67616d0000b273418c202dda058a337ddb0f92","1","2","188500","https://p.scdn.co/mp3-preview/e1eb70eae6e62f67e6e162492b4b55ddd4911017?cid=9950ac751e34487dbbe027c4fd7f8e99","true","48","spotify:user:rileybrady0","2022-02-21T21:35:19Z"
"spotify:track:4euxFlxLWVGmZZLyYARTyE","Spanish Joint","spotify:artist:336vr2M3Va0FjyvB55lJEd","D'Angelo","spotify:album:2lO9yuuIDgBpSJzxTh3ai8","Voodoo","spotify:artist:336vr2M3Va0FjyvB55lJEd","D'Angelo","2000-01-01","https://i.scdn.co/image/ab67616d0000b2732b3dc336a7a69293c25d9ade","1","9","344493","https://p.scdn.co/mp3-preview/52afef27e0a2131a55e175ff8ac8d2efe7081fd0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","spotify:user:rileybrady0","2022-02-21T21:35:29Z"
"spotify:track:467xSJTy9yUh7T6uaczra2","Take Me For a Little While","spotify:artist:0VB1seSRe8CTJZAFosZZVC","The Royal Jesters","spotify:album:0f1C8Kg0SNOdys0FlShFZC","Royal Jesters: English Oldies","spotify:artist:0VB1seSRe8CTJZAFosZZVC, spotify:artist:5vp9AHO9AiPf2A5hlpAkTl, spotify:artist:15MSF3zOK26ZcLS4986d7y","The Royal Jesters, Dimas III, Joe Jama","2015-06-23","https://i.scdn.co/image/ab67616d0000b273bc8456f0bdea104617a6bb2a","1","2","192506","","false","0","spotify:user:rileybrady0","2022-02-21T21:37:01Z"
"spotify:track:1sKHAUKym6Ayvyk7vfl5VK","Girl Blue","spotify:artist:6vuD08WKtmp1yc7kQx1rBm","The Main Ingredient","spotify:album:6AHH4JVvzYsSzvjy15vqnQ","Afrodisiac","spotify:artist:6vuD08WKtmp1yc7kQx1rBm","The Main Ingredient","1973","https://i.scdn.co/image/ab67616d0000b27366039d26bca7ead88445aad9","1","5","262066","https://p.scdn.co/mp3-preview/bd9b05e94afa118f0c4659f0ff5942b5b67cc8c7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","spotify:user:rileybrady0","2022-02-21T21:37:35Z"
"spotify:track:0et8cwwawoxWTwozJiFJl3","The Climb","spotify:artist:29XOeO6KIWxGthejQqn793, spotify:artist:4frXpPxQQZwbCu3eTGnZEw","Flying Lotus, Thundercat","spotify:album:5WfDyog8yO7ZF8JdJxeZfl","Flamagra","spotify:artist:29XOeO6KIWxGthejQqn793","Flying Lotus","2019-05-24","https://i.scdn.co/image/ab67616d0000b273d79875c5339df68a02975881","1","21","195781","https://p.scdn.co/mp3-preview/693630c8d8fb2c1028784ea935c1f2956b6f914f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","spotify:user:rileybrady0","2022-02-21T21:39:13Z"
"spotify:track:1aKzgL3nsei4Idwi8H9Zts","After The Storm (feat. Tyler, The Creator & Bootsy Collins) - Pete Rock Remix","spotify:artist:1U1el3k54VvEUzo3ybLPlM, spotify:artist:4V8LLVI7PbaPR0K2TGSxFF, spotify:artist:5K0rbdBrs2tNXe5LeWMATT, spotify:artist:3BeQqzKdlARoOd6y30kCO2","Kali Uchis, Tyler\, The Creator, Bootsy Collins, Pete Rock","spotify:album:6TM1R6aTR2wGMMAZpwvXje","After The Storm (Pete Rock Remix)","spotify:artist:1U1el3k54VvEUzo3ybLPlM","Kali Uchis","2018-06-08","https://i.scdn.co/image/ab67616d0000b273f63bdef87be742cd78c34184","1","1","225026","https://p.scdn.co/mp3-preview/27321ec7fdd2f7be1cf1fa9ec3337e9aabb8444c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","spotify:user:rileybrady0","2022-02-21T21:42:07Z"
"spotify:track:7ci7VkNpRp1v3ci2UeFLr2","You Can Do It Too","spotify:artist:2RdwBSPQiwcmiDo9kixcl8, spotify:artist:3XxxEq6BREC57nCWXbQZ7o","Pharrell Williams, Jamie Cullum","spotify:album:2AYyw0FbE1GXlNHnx2Gj4a","In My Mind","spotify:artist:2RdwBSPQiwcmiDo9kixcl8","Pharrell Williams","2006-01-01","https://i.scdn.co/image/ab67616d0000b273bd18d067eb476f2318ae7dd8","1","5","322160","https://p.scdn.co/mp3-preview/647d13039d6b7a2d21ad03c640e1e2d7330cf9c2?cid=9950ac751e34487dbbe027c4fd7f8e99","true","44","spotify:user:rileybrady0","2022-02-21T21:46:40Z"
"spotify:track:5QzbOQWaED6Ot3YCrDu6pH","Cheap Whiskey 70's Riesling (feat. Anderson .Paak)","spotify:artist:1hFXEoLCso0TI0QvWJdukg, spotify:artist:3jK9MiCrA42lLAdMGUZpwa","Blended Babies, Anderson .Paak","spotify:album:1R1U1jFetkBOwuVxZgyocL","The Anderson .Paak EP","spotify:artist:1hFXEoLCso0TI0QvWJdukg","Blended Babies","2015-09-25","https://i.scdn.co/image/ab67616d0000b2735129948cc53157d41b8c23b8","1","4","209493","https://p.scdn.co/mp3-preview/228cd903b695fe0c306ed32369512931ebedc3f9?cid=9950ac751e34487dbbe027c4fd7f8e99","true","48","spotify:user:rileybrady0","2022-02-21T21:50:16Z"
"spotify:track:2XTyx7Txuj6dZ1lLYLj3Wc","December","spotify:artist:6aiFCgyKNwF9Rv5TOxnE8E","IDK","spotify:album:2JnOb2SpW5DSOHhbW6GKru","Is He Real?","spotify:artist:6aiFCgyKNwF9Rv5TOxnE8E","IDK","2019-09-04","https://i.scdn.co/image/ab67616d0000b27321036922dca01ae33cac03ad","1","9","210663","https://p.scdn.co/mp3-preview/09c3597383eceb6990f76902f90864a94cd83b4a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","spotify:user:rileybrady0","2022-02-21T21:54:19Z"
"spotify:track:4ZSBGLE9j9buk6DXVSryBI","Hang On To Your Ego","spotify:artist:3oDbviiivRWhXwIE8hxkVV","The Beach Boys","spotify:album:6GphKx2QAPRoVGWE9D7ou8","Pet Sounds (Original Mono & Stereo Mix Versions)","spotify:artist:3oDbviiivRWhXwIE8hxkVV","The Beach Boys","1966-06-16","https://i.scdn.co/image/ab67616d0000b273bde8dfd1922129f3d9e3732f","1","14","183560","https://p.scdn.co/mp3-preview/5d3c06d98c555a477e02a821f2cc460ca9012940?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","spotify:user:rileybrady0","2022-02-21T22:00:27Z"
"spotify:track:09xpQPfKWdio1wx6v17dGa","SAFARI","spotify:artist:4V8LLVI7PbaPR0K2TGSxFF","Tyler\, The Creator","spotify:album:45ba6QAtNrdv6Ke4MFOKk9","CALL ME IF YOU GET LOST","spotify:artist:4V8LLVI7PbaPR0K2TGSxFF","Tyler\, The Creator","2021-06-25","https://i.scdn.co/image/ab67616d0000b273696b4e67423edd64784bfbb4","1","16","177742","https://p.scdn.co/mp3-preview/46545a950dc150f87c2584dec27b7b97f53291a6?cid=9950ac751e34487dbbe027c4fd7f8e99","true","63","spotify:user:rileybrady0","2022-02-21T22:24:58Z"
"spotify:track:2Lmpxi7j95HOvsR6zj1Fl3","an Interlude Called “Circus” (feat. Eryn Allen Kane)","spotify:artist:7Hjbimq43OgxaBRpFXic4x, spotify:artist:5xI4mPixKfrCCspATqbpy3","Saba, Eryn Allen Kane","spotify:album:4dhK1XKetMnAilmo6CMID8","Few Good Things","spotify:artist:7Hjbimq43OgxaBRpFXic4x","Saba","2022-02-04","https://i.scdn.co/image/ab67616d0000b273aac20d5f8a96a41831a10c80","1","4","62973","https://p.scdn.co/mp3-preview/6a7416f4a21f1be3aad1d45a02548364d8c7d5a0?cid=9950ac751e34487dbbe027c4fd7f8e99","true","67","spotify:user:rileybrady0","2022-02-22T16:03:53Z"
"spotify:track:5PF2WtSZV4EtmGx4oER1zt","NEON PEACH feat. Tyler, The Creator","spotify:artist:1A9o3Ljt67pFZ89YtPPL5X, spotify:artist:4V8LLVI7PbaPR0K2TGSxFF","Snoh Aalegra, Tyler\, The Creator","spotify:album:57ttk3xzHMWLr6CGrEa8F3","TEMPORARY HIGHS IN THE VIOLET SKIES","spotify:artist:1A9o3Ljt67pFZ89YtPPL5X","Snoh Aalegra","2021-07-09","https://i.scdn.co/image/ab67616d0000b2732802d4dbc9dfd83ba79290ca","1","5","192106","https://p.scdn.co/mp3-preview/ac53114b070489a074315e3928104ccc013a91f0?cid=9950ac751e34487dbbe027c4fd7f8e99","true","54","spotify:user:rileybrady0","2022-02-23T17:31:07Z"
"spotify:track:2XILilAwcXHdGwZLNHteue","Love, of Money","spotify:artist:1peoXq0RPx7czVoFjloeDQ","MAVI","spotify:album:1RU8i9ISNQ52Vs8msq30C1","Let the Sun Talk","spotify:artist:1peoXq0RPx7czVoFjloeDQ","MAVI","2019-10-18","https://i.scdn.co/image/ab67616d0000b273655aaf07642a3042adb4ae89","1","7","64765","https://p.scdn.co/mp3-preview/345b1abab76736d918286fd0f784691479e7d9e6?cid=9950ac751e34487dbbe027c4fd7f8e99","true","67","spotify:user:rileybrady0","2022-02-24T03:37:18Z"
"spotify:track:4AZk9awBXJRVaLS7gOsaMO","Talk Down","spotify:artist:0knGpCTbmG4ctl1wzYRZs4","Dijon","spotify:album:4E691gbRgo2Zb6ToII2DWO","Absolutely","spotify:artist:0knGpCTbmG4ctl1wzYRZs4","Dijon","2021-11-05","https://i.scdn.co/image/ab67616d0000b273a68442f97c3ad2dcba0beae6","1","9","151565","https://p.scdn.co/mp3-preview/0411d873e14f2efb3de684b45d3c81b1101a7c1d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","spotify:user:rileybrady0","2022-02-24T03:38:06Z"
"spotify:track:1km9AsmFeKZpeR4VvPYsJh","Rodeo Clown","spotify:artist:0knGpCTbmG4ctl1wzYRZs4","Dijon","spotify:album:4E691gbRgo2Zb6ToII2DWO","Absolutely","spotify:artist:0knGpCTbmG4ctl1wzYRZs4","Dijon","2021-11-05","https://i.scdn.co/image/ab67616d0000b273a68442f97c3ad2dcba0beae6","1","10","203495","https://p.scdn.co/mp3-preview/8e82d5243b2c25232aa34c8b30faf3bfdc4fc4a2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","spotify:user:rileybrady0","2022-02-24T03:38:19Z"
"spotify:track:71oM9w2BbJxzTpxzWIE0lw","Caught Their Eyes","spotify:artist:3nFkdlSjzX9mRTtwJOzDYB, spotify:artist:2h93pZq0e7k5yf4dywlkpM","JAY-Z, Frank Ocean","spotify:album:7GoZNNb7Yl74fpk8Z6I2cv","4:44","spotify:artist:3nFkdlSjzX9mRTtwJOzDYB","JAY-Z","2017-07-07","https://i.scdn.co/image/ab67616d0000b2737513c4956ea5552caf02eab6","1","4","206133","https://p.scdn.co/mp3-preview/88387be44844f27f4101b38ef0c824312218a887?cid=9950ac751e34487dbbe027c4fd7f8e99","true","59","spotify:user:rileybrady0","2022-02-24T03:39:16Z"
"spotify:track:0AzacpqYhvdOSbFvJ6eCKr","Only If","spotify:artist:57vWImR43h4CaDao012Ofp","Steve Lacy","spotify:album:3IhDL1HDvlujs6ZcIfL9gE","Apollo XXI","spotify:artist:57vWImR43h4CaDao012Ofp","Steve Lacy","2019-05-24","https://i.scdn.co/image/ab67616d0000b2739b791593e61e77e9a1c092fa","1","1","100562","","false","63","spotify:user:rileybrady0","2022-02-24T03:39:24Z"
